productid,ean,colorid,size,description,originalprice,reducedprice,taxrate,discountinpercent,currentlyactive,created,updated
185,74139018,101,10,The stylish Dress Shirt Laidyis just what you need right now!,99.00,,19,,t,2018-08-02 10:48:58.471454+00,
185,29320832,107,6,The stylish Dress Shirt Laidyis just what you need right now!,99.00,,19,,t,2018-08-02 10:48:58.471454+00,
185,31363288,107,7,The stylish Dress Shirt Laidyis just what you need right now!,99.00,,19,,t,2018-08-02 10:48:58.471454+00,
185,22250952,107,8,The stylish Dress Shirt Laidyis just what you need right now!,99.00,,19,,t,2018-08-02 10:48:58.471454+00,
185,36666012,107,9,The stylish Dress Shirt Laidyis just what you need right now!,99.00,,19,,t,2018-08-02 10:48:58.471454+00,
185,81729210,107,10,The stylish Dress Shirt Laidyis just what you need right now!,99.00,,19,,t,2018-08-02 10:48:58.471454+00,
185,8604138,124,6,The stylish Dress Shirt Laidyis just what you need right now!,99.00,,19,,t,2018-08-02 10:48:58.471454+00,
185,43541283,124,7,The stylish Dress Shirt Laidyis just what you need right now!,99.00,,19,,t,2018-08-02 10:48:58.471454+00,
185,23409729,124,8,The stylish Dress Shirt Laidyis just what you need right now!,99.00,,19,,t,2018-08-02 10:48:58.471454+00,
185,22124314,124,9,The stylish Dress Shirt Laidyis just what you need right now!,99.00,,19,,t,2018-08-02 10:48:58.471454+00,
185,80875793,124,10,The stylish Dress Shirt Laidyis just what you need right now!,99.00,,19,,t,2018-08-02 10:48:58.471454+00,
185,33673115,103,6,The stylish Dress Shirt Laidyis just what you need right now!,99.00,,19,,t,2018-08-02 10:48:58.471454+00,
185,68901797,103,7,The stylish Dress Shirt Laidyis just what you need right now!,99.00,,19,,t,2018-08-02 10:48:58.471454+00,
185,11607899,103,8,The stylish Dress Shirt Laidyis just what you need right now!,99.00,,19,,t,2018-08-02 10:48:58.471454+00,
185,70904046,103,9,The stylish Dress Shirt Laidyis just what you need right now!,99.00,,19,,t,2018-08-02 10:48:58.471454+00,
185,99861809,103,10,The stylish Dress Shirt Laidyis just what you need right now!,99.00,,19,,t,2018-08-02 10:48:58.471454+00,
186,70569912,135,11,The stylish Jeans Flavkois just what you need right now!,91.00,79.17,19,13,t,2018-08-02 10:48:58.471454+00,
186,52475976,135,12,The stylish Jeans Flavkois just what you need right now!,91.00,79.17,19,13,t,2018-08-02 10:48:58.471454+00,
186,49953013,135,13,The stylish Jeans Flavkois just what you need right now!,91.00,79.17,19,13,t,2018-08-02 10:48:58.471454+00,
186,66106972,135,14,The stylish Jeans Flavkois just what you need right now!,91.00,79.17,19,13,t,2018-08-02 10:48:58.471454+00,
186,97434396,135,15,The stylish Jeans Flavkois just what you need right now!,91.00,79.17,19,13,t,2018-08-02 10:48:58.471454+00,
186,91437940,91,11,The stylish Jeans Flavkois just what you need right now!,91.00,79.17,19,13,t,2018-08-02 10:48:58.471454+00,
186,87941794,91,12,The stylish Jeans Flavkois just what you need right now!,91.00,79.17,19,13,t,2018-08-02 10:48:58.471454+00,
186,55364546,91,13,The stylish Jeans Flavkois just what you need right now!,91.00,79.17,19,13,t,2018-08-02 10:48:58.471454+00,
186,8532439,91,14,The stylish Jeans Flavkois just what you need right now!,91.00,79.17,19,13,t,2018-08-02 10:48:58.471454+00,
186,6803664,91,15,The stylish Jeans Flavkois just what you need right now!,91.00,79.17,19,13,t,2018-08-02 10:48:58.471454+00,
186,73690844,78,11,The stylish Jeans Flavkois just what you need right now!,91.00,79.17,19,13,t,2018-08-02 10:48:58.471454+00,
186,31231513,78,12,The stylish Jeans Flavkois just what you need right now!,91.00,79.17,19,13,t,2018-08-02 10:48:58.471454+00,
186,6763907,78,13,The stylish Jeans Flavkois just what you need right now!,91.00,79.17,19,13,t,2018-08-02 10:48:58.471454+00,
186,11956472,78,14,The stylish Jeans Flavkois just what you need right now!,91.00,79.17,19,13,t,2018-08-02 10:48:58.471454+00,
186,79534615,78,15,The stylish Jeans Flavkois just what you need right now!,91.00,79.17,19,13,t,2018-08-02 10:48:58.471454+00,
186,57205706,99,11,The stylish Jeans Flavkois just what you need right now!,91.00,79.17,19,13,t,2018-08-02 10:48:58.471454+00,
186,35665478,99,12,The stylish Jeans Flavkois just what you need right now!,91.00,79.17,19,13,t,2018-08-02 10:48:58.471454+00,
186,3626103,99,13,The stylish Jeans Flavkois just what you need right now!,91.00,79.17,19,13,t,2018-08-02 10:48:58.471454+00,
186,23708851,99,14,The stylish Jeans Flavkois just what you need right now!,91.00,79.17,19,13,t,2018-08-02 10:48:58.471454+00,
186,92397639,99,15,The stylish Jeans Flavkois just what you need right now!,91.00,79.17,19,13,t,2018-08-02 10:48:58.471454+00,
187,6261713,21,1,The stylish Shorts Diniis just what you need right now!,143.00,85.80,19,40,t,2018-08-02 10:48:58.471454+00,
187,9175451,21,2,The stylish Shorts Diniis just what you need right now!,143.00,85.80,19,40,t,2018-08-02 10:48:58.471454+00,
187,25616415,21,3,The stylish Shorts Diniis just what you need right now!,143.00,85.80,19,40,t,2018-08-02 10:48:58.471454+00,
187,65321080,21,4,The stylish Shorts Diniis just what you need right now!,143.00,85.80,19,40,t,2018-08-02 10:48:58.471454+00,
187,47104834,21,5,The stylish Shorts Diniis just what you need right now!,143.00,85.80,19,40,t,2018-08-02 10:48:58.471454+00,
187,86644060,15,1,The stylish Shorts Diniis just what you need right now!,143.00,85.80,19,40,t,2018-08-02 10:48:58.471454+00,
187,23885407,15,2,The stylish Shorts Diniis just what you need right now!,143.00,85.80,19,40,t,2018-08-02 10:48:58.471454+00,
187,28809477,15,3,The stylish Shorts Diniis just what you need right now!,143.00,85.80,19,40,t,2018-08-02 10:48:58.471454+00,
187,13600644,15,4,The stylish Shorts Diniis just what you need right now!,143.00,85.80,19,40,t,2018-08-02 10:48:58.471454+00,
187,47213529,15,5,The stylish Shorts Diniis just what you need right now!,143.00,85.80,19,40,t,2018-08-02 10:48:58.471454+00,
187,64848210,86,1,The stylish Shorts Diniis just what you need right now!,143.00,85.80,19,40,t,2018-08-02 10:48:58.471454+00,
187,27849067,86,2,The stylish Shorts Diniis just what you need right now!,143.00,85.80,19,40,t,2018-08-02 10:48:58.471454+00,
187,33495574,86,3,The stylish Shorts Diniis just what you need right now!,143.00,85.80,19,40,t,2018-08-02 10:48:58.471454+00,
187,16659416,86,4,The stylish Shorts Diniis just what you need right now!,143.00,85.80,19,40,t,2018-08-02 10:48:58.471454+00,
187,39314425,86,5,The stylish Shorts Diniis just what you need right now!,143.00,85.80,19,40,t,2018-08-02 10:48:58.471454+00,
188,74475829,47,1,The stylish Athletic Shoes Elfyis just what you need right now!,150.00,,19,,t,2018-08-02 10:48:58.471454+00,
188,23945281,47,2,The stylish Athletic Shoes Elfyis just what you need right now!,150.00,,19,,t,2018-08-02 10:48:58.471454+00,
188,57096252,47,3,The stylish Athletic Shoes Elfyis just what you need right now!,150.00,,19,,t,2018-08-02 10:48:58.471454+00,
188,80956073,47,4,The stylish Athletic Shoes Elfyis just what you need right now!,150.00,,19,,t,2018-08-02 10:48:58.471454+00,
188,80927614,47,5,The stylish Athletic Shoes Elfyis just what you need right now!,150.00,,19,,t,2018-08-02 10:48:58.471454+00,
188,95474637,53,1,The stylish Athletic Shoes Elfyis just what you need right now!,150.00,,19,,t,2018-08-02 10:48:58.471454+00,
188,9846373,53,2,The stylish Athletic Shoes Elfyis just what you need right now!,150.00,,19,,t,2018-08-02 10:48:58.471454+00,
188,35922859,53,3,The stylish Athletic Shoes Elfyis just what you need right now!,150.00,,19,,t,2018-08-02 10:48:58.471454+00,
188,66754724,53,4,The stylish Athletic Shoes Elfyis just what you need right now!,150.00,,19,,t,2018-08-02 10:48:58.471454+00,
188,32974249,53,5,The stylish Athletic Shoes Elfyis just what you need right now!,150.00,,19,,t,2018-08-02 10:48:58.471454+00,
188,82195401,88,1,The stylish Athletic Shoes Elfyis just what you need right now!,150.00,,19,,t,2018-08-02 10:48:58.471454+00,
188,72050577,88,2,The stylish Athletic Shoes Elfyis just what you need right now!,150.00,,19,,t,2018-08-02 10:48:58.471454+00,
188,33883092,88,3,The stylish Athletic Shoes Elfyis just what you need right now!,150.00,,19,,t,2018-08-02 10:48:58.471454+00,
188,18638829,88,4,The stylish Athletic Shoes Elfyis just what you need right now!,150.00,,19,,t,2018-08-02 10:48:58.471454+00,
188,29503997,88,5,The stylish Athletic Shoes Elfyis just what you need right now!,150.00,,19,,t,2018-08-02 10:48:58.471454+00,
188,47809710,35,1,The stylish Athletic Shoes Elfyis just what you need right now!,150.00,,19,,t,2018-08-02 10:48:58.471454+00,
188,33866559,35,2,The stylish Athletic Shoes Elfyis just what you need right now!,150.00,,19,,t,2018-08-02 10:48:58.471454+00,
188,47448674,35,3,The stylish Athletic Shoes Elfyis just what you need right now!,150.00,,19,,t,2018-08-02 10:48:58.471454+00,
188,5126972,35,4,The stylish Athletic Shoes Elfyis just what you need right now!,150.00,,19,,t,2018-08-02 10:48:58.471454+00,
188,88102566,35,5,The stylish Athletic Shoes Elfyis just what you need right now!,150.00,,19,,t,2018-08-02 10:48:58.471454+00,
189,21937425,21,11,The stylish Dress Donneris just what you need right now!,52.00,,19,,t,2018-08-02 10:48:58.471454+00,
189,29286825,21,12,The stylish Dress Donneris just what you need right now!,52.00,,19,,t,2018-08-02 10:48:58.471454+00,
189,58677567,21,13,The stylish Dress Donneris just what you need right now!,52.00,,19,,t,2018-08-02 10:48:58.471454+00,
189,34538898,21,14,The stylish Dress Donneris just what you need right now!,52.00,,19,,t,2018-08-02 10:48:58.471454+00,
189,31240198,21,15,The stylish Dress Donneris just what you need right now!,52.00,,19,,t,2018-08-02 10:48:58.471454+00,
189,74896850,113,11,The stylish Dress Donneris just what you need right now!,52.00,,19,,t,2018-08-02 10:48:58.471454+00,
189,86446538,113,12,The stylish Dress Donneris just what you need right now!,52.00,,19,,t,2018-08-02 10:48:58.471454+00,
189,13174234,113,13,The stylish Dress Donneris just what you need right now!,52.00,,19,,t,2018-08-02 10:48:58.471454+00,
189,62651308,113,14,The stylish Dress Donneris just what you need right now!,52.00,,19,,t,2018-08-02 10:48:58.471454+00,
189,89590738,113,15,The stylish Dress Donneris just what you need right now!,52.00,,19,,t,2018-08-02 10:48:58.471454+00,
189,7398733,58,11,The stylish Dress Donneris just what you need right now!,52.00,,19,,t,2018-08-02 10:48:58.471454+00,
189,417785,58,12,The stylish Dress Donneris just what you need right now!,52.00,,19,,t,2018-08-02 10:48:58.471454+00,
189,21050954,58,13,The stylish Dress Donneris just what you need right now!,52.00,,19,,t,2018-08-02 10:48:58.471454+00,
189,70713665,58,14,The stylish Dress Donneris just what you need right now!,52.00,,19,,t,2018-08-02 10:48:58.471454+00,
189,45560087,58,15,The stylish Dress Donneris just what you need right now!,52.00,,19,,t,2018-08-02 10:48:58.471454+00,
190,92486648,91,11,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,35208054,91,12,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,70158789,91,13,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,57126153,91,14,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,77856678,91,15,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,28491299,93,11,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,94782027,93,12,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,69488763,93,13,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,59724171,93,14,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,46699548,93,15,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,63793253,10,11,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,72802651,10,12,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,71175405,10,13,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,35662557,10,14,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,90592494,10,15,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,2793139,57,11,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,46479865,57,12,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,37121371,57,13,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,44498974,57,14,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,73099995,57,15,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,92346380,70,11,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,96605326,70,12,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,68016660,70,13,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,45462377,70,14,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,41418708,70,15,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,45481594,18,11,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,4106352,18,12,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,60651124,18,13,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,44796455,18,14,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
190,72470676,18,15,The stylish Shorts Enneis just what you need right now!,92.00,59.80,19,35,t,2018-08-02 10:48:58.471454+00,
191,26920196,8,11,The stylish Dress Shirt Yesikais just what you need right now!,140.00,84.00,19,40,t,2018-08-02 10:48:58.471454+00,
191,8775985,8,12,The stylish Dress Shirt Yesikais just what you need right now!,140.00,84.00,19,40,t,2018-08-02 10:48:58.471454+00,
191,73036005,8,13,The stylish Dress Shirt Yesikais just what you need right now!,140.00,84.00,19,40,t,2018-08-02 10:48:58.471454+00,
191,84665259,8,14,The stylish Dress Shirt Yesikais just what you need right now!,140.00,84.00,19,40,t,2018-08-02 10:48:58.471454+00,
191,554964,8,15,The stylish Dress Shirt Yesikais just what you need right now!,140.00,84.00,19,40,t,2018-08-02 10:48:58.471454+00,
192,71229388,142,1,The stylish Suit Enneis just what you need right now!,141.00,,19,,t,2018-08-02 10:48:58.471454+00,
192,69626986,142,2,The stylish Suit Enneis just what you need right now!,141.00,,19,,t,2018-08-02 10:48:58.471454+00,
192,84492621,142,3,The stylish Suit Enneis just what you need right now!,141.00,,19,,t,2018-08-02 10:48:58.471454+00,
192,80845897,142,4,The stylish Suit Enneis just what you need right now!,141.00,,19,,t,2018-08-02 10:48:58.471454+00,
192,49359666,142,5,The stylish Suit Enneis just what you need right now!,141.00,,19,,t,2018-08-02 10:48:58.471454+00,
192,88310562,134,1,The stylish Suit Enneis just what you need right now!,141.00,,19,,t,2018-08-02 10:48:58.471454+00,
192,81448657,134,2,The stylish Suit Enneis just what you need right now!,141.00,,19,,t,2018-08-02 10:48:58.471454+00,
192,46670602,134,3,The stylish Suit Enneis just what you need right now!,141.00,,19,,t,2018-08-02 10:48:58.471454+00,
192,55569118,134,4,The stylish Suit Enneis just what you need right now!,141.00,,19,,t,2018-08-02 10:48:58.471454+00,
192,51452676,134,5,The stylish Suit Enneis just what you need right now!,141.00,,19,,t,2018-08-02 10:48:58.471454+00,
192,53588788,73,1,The stylish Suit Enneis just what you need right now!,141.00,,19,,t,2018-08-02 10:48:58.471454+00,
192,77271663,73,2,The stylish Suit Enneis just what you need right now!,141.00,,19,,t,2018-08-02 10:48:58.471454+00,
192,79682173,73,3,The stylish Suit Enneis just what you need right now!,141.00,,19,,t,2018-08-02 10:48:58.471454+00,
192,7660810,73,4,The stylish Suit Enneis just what you need right now!,141.00,,19,,t,2018-08-02 10:48:58.471454+00,
192,41901795,73,5,The stylish Suit Enneis just what you need right now!,141.00,,19,,t,2018-08-02 10:48:58.471454+00,
192,48131362,66,1,The stylish Suit Enneis just what you need right now!,141.00,,19,,t,2018-08-02 10:48:58.471454+00,
192,73745818,66,2,The stylish Suit Enneis just what you need right now!,141.00,,19,,t,2018-08-02 10:48:58.471454+00,
