id,orderid,articleid,amount,price,created,updated
1969,657,2537,1,134.00,2018-08-02 13:30:40.686986+00,
1970,657,11312,1,148.00,2018-08-02 13:30:40.686986+00,
1971,658,5075,1,119.00,2018-08-02 13:30:40.686986+00,
1972,659,8534,1,68.60,2018-08-02 13:30:40.686986+00,
1973,659,7850,1,55.38,2018-08-02 13:30:40.686986+00,
1974,659,9961,1,113.03,2018-08-02 13:30:40.686986+00,
1975,660,9936,1,114.55,2018-08-02 13:30:40.686986+00,
1976,660,2220,1,117.60,2018-08-02 13:30:40.686986+00,
1977,660,1698,1,52.65,2018-08-02 13:30:40.686986+00,
1978,660,5573,1,124.08,2018-08-02 13:30:40.686986+00,
1979,661,9065,1,50.70,2018-08-02 13:30:40.686986+00,
1980,661,14861,1,104.37,2018-08-02 13:30:40.686986+00,
1981,661,4042,1,146.00,2018-08-02 13:30:40.686986+00,
1982,661,16021,1,68.85,2018-08-02 13:30:40.686986+00,
1983,662,7218,1,72.45,2018-08-02 13:30:40.686986+00,
1984,662,12634,1,89.00,2018-08-02 13:30:40.686986+00,
1985,663,8619,1,51.00,2018-08-02 13:30:40.686986+00,
1986,663,6416,1,107.52,2018-08-02 13:30:40.686986+00,
1987,664,11769,1,55.00,2018-08-02 13:30:40.686986+00,
1988,664,6595,1,45.60,2018-08-02 13:30:40.686986+00,
1989,664,2540,1,134.00,2018-08-02 13:30:40.686986+00,
1990,665,7683,1,149.00,2018-08-02 13:30:40.686986+00,
1991,665,13564,1,82.00,2018-08-02 13:30:40.686986+00,
1992,665,10019,1,103.68,2018-08-02 13:30:40.686986+00,
1993,666,18365,1,64.00,2018-08-02 13:30:40.686986+00,
1994,666,8410,1,105.00,2018-08-02 13:30:40.686986+00,
1995,666,15592,1,78.88,2018-08-02 13:30:40.686986+00,
1996,666,3611,1,53.82,2018-08-02 13:30:40.686986+00,
1997,667,15844,1,60.45,2018-08-02 13:30:40.686986+00,
1998,667,13230,1,63.00,2018-08-02 13:30:40.686986+00,
1999,667,15009,1,41.08,2018-08-02 13:30:40.686986+00,
2000,667,4645,1,61.20,2018-08-02 13:30:40.686986+00,
2001,668,8730,1,95.00,2018-08-02 13:30:40.686986+00,
2002,668,12863,1,128.00,2018-08-02 13:30:40.686986+00,
2003,669,7025,1,83.00,2018-08-02 13:30:40.686986+00,
2004,669,4074,1,69.00,2018-08-02 13:30:40.686986+00,
2005,670,14811,1,55.00,2018-08-02 13:30:40.686986+00,
2006,671,850,1,98.15,2018-08-02 13:30:40.686986+00,
2007,672,1949,1,53.00,2018-08-02 13:30:40.686986+00,
2008,672,1042,1,82.20,2018-08-02 13:30:40.686986+00,
2009,673,15580,1,78.88,2018-08-02 13:30:40.686986+00,
2010,673,2148,1,81.60,2018-08-02 13:30:40.686986+00,
2011,674,5528,1,147.00,2018-08-02 13:30:40.686986+00,
2012,674,5329,1,67.20,2018-08-02 13:30:40.686986+00,
2013,674,2065,1,133.00,2018-08-02 13:30:40.686986+00,
2014,675,2935,1,101.70,2018-08-02 13:30:40.686986+00,
2015,675,10024,1,103.68,2018-08-02 13:30:40.686986+00,
2016,676,9400,1,114.81,2018-08-02 13:30:40.686986+00,
2017,676,11905,1,85.44,2018-08-02 13:30:40.686986+00,
2018,676,14978,1,95.95,2018-08-02 13:30:40.686986+00,
2019,676,13562,1,73.80,2018-08-02 13:30:40.686986+00,
2020,677,6466,1,82.20,2018-08-02 13:30:40.686986+00,
2021,677,10212,1,45.58,2018-08-02 13:30:40.686986+00,
2022,678,11478,1,140.00,2018-08-02 13:30:40.686986+00,
2023,679,11631,1,92.00,2018-08-02 13:30:40.686986+00,
2024,679,5995,1,75.00,2018-08-02 13:30:40.686986+00,
2025,679,9436,1,117.00,2018-08-02 13:30:40.686986+00,
2026,679,15584,1,78.88,2018-08-02 13:30:40.686986+00,
2027,680,14795,1,74.42,2018-08-02 13:30:40.686986+00,
2028,681,15426,1,111.60,2018-08-02 13:30:40.686986+00,
2029,681,16543,1,61.41,2018-08-02 13:30:40.686986+00,
2030,682,6512,1,97.00,2018-08-02 13:30:40.686986+00,
2031,683,13901,1,39.00,2018-08-02 13:30:40.686986+00,
2032,684,14275,1,140.00,2018-08-02 13:30:40.686986+00,
2033,684,6010,1,75.00,2018-08-02 13:30:40.686986+00,
2034,685,5830,1,62.64,2018-08-02 13:30:40.686986+00,
2035,685,3733,1,135.00,2018-08-02 13:30:40.686986+00,
2036,685,890,1,116.16,2018-08-02 13:30:40.686986+00,
2037,685,13599,1,53.00,2018-08-02 13:30:40.686986+00,
2038,685,14099,1,96.00,2018-08-02 13:30:40.686986+00,
2039,686,11971,1,137.00,2018-08-02 13:30:40.686986+00,
2040,686,17074,1,59.94,2018-08-02 13:30:40.686986+00,
2041,687,6500,1,97.00,2018-08-02 13:30:40.686986+00,
2042,687,14240,1,48.00,2018-08-02 13:30:40.686986+00,
2043,688,7943,1,78.60,2018-08-02 13:30:40.686986+00,
2044,688,3324,1,68.00,2018-08-02 13:30:40.686986+00,
2045,688,17371,1,59.00,2018-08-02 13:30:40.686986+00,
2046,688,18142,1,147.00,2018-08-02 13:30:40.686986+00,
2047,689,11135,1,84.00,2018-08-02 13:30:40.686986+00,
2048,689,16694,1,86.00,2018-08-02 13:30:40.686986+00,
2049,689,16084,1,90.72,2018-08-02 13:30:40.686986+00,
2050,689,12144,1,140.06,2018-08-02 13:30:40.686986+00,
2051,689,18179,1,109.98,2018-08-02 13:30:40.686986+00,
2052,690,2843,1,77.19,2018-08-02 13:30:40.686986+00,
2053,690,9018,1,136.00,2018-08-02 13:30:40.686986+00,
2054,690,6457,1,82.20,2018-08-02 13:30:40.686986+00,
2055,690,7544,1,70.68,2018-08-02 13:30:40.686986+00,
2056,690,9232,1,71.40,2018-08-02 13:30:40.686986+00,
2057,691,17589,1,143.00,2018-08-02 13:30:40.686986+00,
2058,691,16588,1,124.67,2018-08-02 13:30:40.686986+00,
2059,691,4040,1,146.00,2018-08-02 13:30:40.686986+00,
2060,691,10892,1,88.00,2018-08-02 13:30:40.686986+00,
2061,692,14505,1,134.83,2018-08-02 13:30:40.686986+00,
2062,692,16855,1,45.60,2018-08-02 13:30:40.686986+00,
2063,692,11769,1,55.00,2018-08-02 13:30:40.686986+00,
2064,692,6486,1,44.40,2018-08-02 13:30:40.686986+00,
2065,693,17478,1,63.60,2018-08-02 13:30:40.686986+00,
2066,693,6682,1,46.08,2018-08-02 13:30:40.686986+00,
2067,693,2618,1,42.18,2018-08-02 13:30:40.686986+00,
2068,694,5798,1,75.65,2018-08-02 13:30:40.686986+00,
2069,694,8536,1,68.60,2018-08-02 13:30:40.686986+00,
2070,695,15005,1,41.08,2018-08-02 13:30:40.686986+00,
2071,695,14237,1,48.00,2018-08-02 13:30:40.686986+00,
2072,696,10157,1,67.20,2018-08-02 13:30:40.686986+00,
2073,696,7778,1,39.00,2018-08-02 13:30:40.686986+00,
2074,696,17306,1,69.00,2018-08-02 13:30:40.686986+00,
2075,696,2577,1,116.10,2018-08-02 13:30:40.686986+00,
2076,696,7874,1,107.00,2018-08-02 13:30:40.686986+00,
2077,697,14874,1,116.85,2018-08-02 13:30:40.686986+00,
2078,697,15054,1,138.00,2018-08-02 13:30:40.686986+00,
2079,697,16572,1,61.41,2018-08-02 13:30:40.686986+00,
2080,697,16462,1,130.00,2018-08-02 13:30:40.686986+00,
2081,697,17569,1,115.00,2018-08-02 13:30:40.686986+00,
2082,698,4965,1,150.00,2018-08-02 13:30:40.686986+00,
2083,698,17790,1,117.00,2018-08-02 13:30:40.686986+00,
2084,699,7333,1,44.73,2018-08-02 13:30:40.686986+00,
2085,699,7465,1,96.00,2018-08-02 13:30:40.686986+00,
2086,699,5691,1,109.00,2018-08-02 13:30:40.686986+00,
2087,700,13543,1,73.80,2018-08-02 13:30:40.686986+00,
2088,701,6319,1,67.00,2018-08-02 13:30:40.686986+00,
2089,701,16588,1,124.67,2018-08-02 13:30:40.686986+00,
2090,701,2054,1,133.00,2018-08-02 13:30:40.686986+00,
2091,702,4715,1,84.00,2018-08-02 13:30:40.686986+00,
2092,703,13346,1,81.42,2018-08-02 13:30:40.686986+00,
2093,703,6484,1,44.40,2018-08-02 13:30:40.686986+00,
2094,703,3046,1,62.00,2018-08-02 13:30:40.686986+00,
2095,704,3088,1,142.00,2018-08-02 13:30:40.686986+00,
2096,704,8737,1,108.57,2018-08-02 13:30:40.686986+00,
2097,704,10644,1,126.00,2018-08-02 13:30:40.686986+00,
2098,704,10645,1,126.00,2018-08-02 13:30:40.686986+00,
2099,704,8002,1,65.36,2018-08-02 13:30:40.686986+00,
2100,705,8390,1,105.00,2018-08-02 13:30:40.686986+00,
2101,705,1816,1,104.00,2018-08-02 13:30:40.686986+00,
2102,705,11113,1,70.80,2018-08-02 13:30:40.686986+00,
2103,705,15607,1,61.60,2018-08-02 13:30:40.686986+00,
2104,706,17486,1,63.60,2018-08-02 13:30:40.686986+00,
2105,706,18206,1,109.98,2018-08-02 13:30:40.686986+00,
2106,706,16616,1,79.54,2018-08-02 13:30:40.686986+00,
2107,706,4507,1,116.00,2018-08-02 13:30:40.686986+00,
2108,707,11669,1,104.00,2018-08-02 13:30:40.686986+00,
2109,708,17964,1,80.00,2018-08-02 13:30:40.686986+00,
2110,708,14007,1,126.15,2018-08-02 13:30:40.686986+00,
2111,709,14825,1,57.00,2018-08-02 13:30:40.686986+00,
2112,709,3846,1,135.00,2018-08-02 13:30:40.686986+00,
2113,709,16840,1,45.60,2018-08-02 13:30:40.686986+00,
2114,710,10831,1,115.00,2018-08-02 13:30:40.686986+00,
2115,710,10697,1,110.00,2018-08-02 13:30:40.686986+00,
2116,711,18323,1,145.00,2018-08-02 13:30:40.686986+00,
2117,711,13556,1,73.80,2018-08-02 13:30:40.686986+00,
2118,711,12580,1,77.42,2018-08-02 13:30:40.686986+00,
2119,711,8774,1,34.20,2018-08-02 13:30:40.686986+00,
2120,711,5528,1,147.00,2018-08-02 13:30:40.686986+00,
2121,712,8935,1,147.00,2018-08-02 13:30:40.686986+00,
2122,712,8104,1,115.00,2018-08-02 13:30:40.686986+00,
2123,712,5616,1,105.00,2018-08-02 13:30:40.686986+00,
2124,712,18291,1,48.80,2018-08-02 13:30:40.686986+00,
2125,713,7323,1,51.00,2018-08-02 13:30:40.686986+00,
2126,713,5985,1,147.00,2018-08-02 13:30:40.686986+00,
2127,713,7551,1,70.68,2018-08-02 13:30:40.686986+00,
2128,713,9234,1,71.40,2018-08-02 13:30:40.686986+00,
2129,713,9043,1,89.10,2018-08-02 13:30:40.686986+00,
2130,714,7724,1,56.00,2018-08-02 13:30:40.686986+00,
2131,714,10342,1,63.00,2018-08-02 13:30:40.686986+00,
2132,714,9915,1,114.55,2018-08-02 13:30:40.686986+00,
2133,714,7740,1,126.00,2018-08-02 13:30:40.686986+00,
2134,715,9510,1,39.60,2018-08-02 13:30:40.686986+00,
2135,715,13325,1,99.00,2018-08-02 13:30:40.686986+00,
2136,715,8343,1,128.00,2018-08-02 13:30:40.686986+00,
2137,715,9399,1,114.81,2018-08-02 13:30:40.686986+00,
2138,716,7236,1,38.76,2018-08-02 13:30:40.686986+00,
2139,716,9305,1,95.00,2018-08-02 13:30:40.686986+00,
2140,716,10374,1,42.60,2018-08-02 13:30:40.686986+00,
2141,716,9835,1,92.22,2018-08-02 13:30:40.686986+00,
2142,716,1287,1,116.45,2018-08-02 13:30:40.686986+00,
2143,717,16733,1,94.76,2018-08-02 13:30:40.686986+00,
2144,718,11836,1,142.00,2018-08-02 13:30:40.686986+00,
2145,718,12938,1,87.00,2018-08-02 13:30:40.686986+00,
2146,719,16623,1,61.00,2018-08-02 13:30:40.686986+00,
2147,720,6265,1,129.00,2018-08-02 13:30:40.686986+00,
2148,721,7742,1,126.00,2018-08-02 13:30:40.686986+00,
2149,721,17787,1,117.00,2018-08-02 13:30:40.686986+00,
2150,721,9276,1,49.98,2018-08-02 13:30:40.686986+00,
2151,721,10940,1,105.00,2018-08-02 13:30:40.686986+00,
2152,721,15423,1,111.60,2018-08-02 13:30:40.686986+00,
2153,722,10933,1,104.88,2018-08-02 13:30:40.686986+00,
2154,723,6428,1,83.30,2018-08-02 13:30:40.686986+00,
2155,723,17835,1,111.76,2018-08-02 13:30:40.686986+00,
2156,723,6359,1,107.21,2018-08-02 13:30:40.686986+00,
2157,724,4801,1,52.00,2018-08-02 13:30:40.686986+00,
2158,725,12080,1,96.00,2018-08-02 13:30:40.686986+00,
2159,725,11690,1,59.00,2018-08-02 13:30:40.686986+00,
2160,725,13509,1,148.00,2018-08-02 13:30:40.686986+00,
2161,725,13608,1,53.00,2018-08-02 13:30:40.686986+00,
2162,725,1946,1,53.00,2018-08-02 13:30:40.686986+00,
2163,726,17109,1,60.68,2018-08-02 13:30:40.686986+00,
2164,726,4193,1,139.00,2018-08-02 13:30:40.686986+00,
2165,727,12397,1,79.68,2018-08-02 13:30:40.686986+00,
2166,728,6785,1,63.00,2018-08-02 13:30:40.686986+00,
2167,728,17935,1,56.09,2018-08-02 13:30:40.686986+00,
2168,729,7240,1,38.76,2018-08-02 13:30:40.686986+00,
2169,730,10702,1,78.60,2018-08-02 13:30:40.686986+00,
2170,731,978,1,53.12,2018-08-02 13:30:40.686986+00,
2171,732,14200,1,61.38,2018-08-02 13:30:40.686986+00,
2172,732,9899,1,105.00,2018-08-02 13:30:40.686986+00,
2173,732,3950,1,84.00,2018-08-02 13:30:40.686986+00,
2174,733,4267,1,54.00,2018-08-02 13:30:40.686986+00,
2175,734,9346,1,74.12,2018-08-02 13:30:40.686986+00,
2176,734,6466,1,82.20,2018-08-02 13:30:40.686986+00,
2177,734,9715,1,53.00,2018-08-02 13:30:40.686986+00,
2178,734,10883,1,88.00,2018-08-02 13:30:40.686986+00,
2179,735,14294,1,64.00,2018-08-02 13:30:40.686986+00,
2180,735,6540,1,43.92,2018-08-02 13:30:40.686986+00,
2181,736,6321,1,67.00,2018-08-02 13:30:40.686986+00,
2182,736,8360,1,37.82,2018-08-02 13:30:40.686986+00,
2183,736,6403,1,107.52,2018-08-02 13:30:40.686986+00,
2184,736,9807,1,132.05,2018-08-02 13:30:40.686986+00,
2185,736,1408,1,94.25,2018-08-02 13:30:40.686986+00,
2186,737,5544,1,147.00,2018-08-02 13:30:40.686986+00,
2187,737,15025,1,41.08,2018-08-02 13:30:40.686986+00,
2188,737,8177,1,58.20,2018-08-02 13:30:40.686986+00,
2189,738,4150,1,84.00,2018-08-02 13:30:40.686986+00,
2190,738,895,1,116.16,2018-08-02 13:30:40.686986+00,
2191,738,11176,1,48.00,2018-08-02 13:30:40.686986+00,
2192,739,14016,1,126.15,2018-08-02 13:30:40.686986+00,
2193,739,14361,1,67.00,2018-08-02 13:30:40.686986+00,
2194,739,8447,1,32.40,2018-08-02 13:30:40.686986+00,
2195,739,15156,1,87.74,2018-08-02 13:30:40.686986+00,
2196,740,4730,1,141.00,2018-08-02 13:30:40.686986+00,
2197,741,9060,1,50.70,2018-08-02 13:30:40.686986+00,
2198,742,1812,1,113.00,2018-08-02 13:30:40.686986+00,
2199,742,17593,1,143.00,2018-08-02 13:30:40.686986+00,
2200,742,6450,1,82.20,2018-08-02 13:30:40.686986+00,
2201,743,11713,1,60.00,2018-08-02 13:30:40.686986+00,
2202,743,5019,1,47.52,2018-08-02 13:30:40.686986+00,
2203,743,7375,1,52.92,2018-08-02 13:30:40.686986+00,
2204,744,2322,1,148.00,2018-08-02 13:30:40.686986+00,
2205,744,5008,1,47.52,2018-08-02 13:30:40.686986+00,
2206,744,12526,1,45.90,2018-08-02 13:30:40.686986+00,
2207,745,7220,1,72.45,2018-08-02 13:30:40.686986+00,
2208,746,3609,1,53.82,2018-08-02 13:30:40.686986+00,
2209,746,9071,1,50.70,2018-08-02 13:30:40.686986+00,
2210,746,11423,1,149.00,2018-08-02 13:30:40.686986+00,
2211,747,16179,1,38.94,2018-08-02 13:30:40.686986+00,
2212,747,4561,1,89.40,2018-08-02 13:30:40.686986+00,
2213,747,5099,1,70.31,2018-08-02 13:30:40.686986+00,
2214,747,12893,1,47.40,2018-08-02 13:30:40.686986+00,
2215,748,7068,1,88.80,2018-08-02 13:30:40.686986+00,
2216,749,10821,1,115.00,2018-08-02 13:30:40.686986+00,
2217,749,6950,1,142.00,2018-08-02 13:30:40.686986+00,
2218,749,18332,1,145.00,2018-08-02 13:30:40.686986+00,
2219,750,1956,1,53.00,2018-08-02 13:30:40.686986+00,
2220,750,7416,1,92.70,2018-08-02 13:30:40.686986+00,
2221,750,13662,1,122.00,2018-08-02 13:30:40.686986+00,
2222,751,18363,1,64.00,2018-08-02 13:30:40.686986+00,
2223,751,5314,1,67.20,2018-08-02 13:30:40.686986+00,
2224,751,10847,1,108.30,2018-08-02 13:30:40.686986+00,
2225,752,2104,1,118.00,2018-08-02 13:30:40.686986+00,
2226,752,3364,1,57.00,2018-08-02 13:30:40.686986+00,
2227,752,6740,1,130.00,2018-08-02 13:30:40.686986+00,
2228,753,1320,1,79.00,2018-08-02 13:30:40.686986+00,
2229,753,10222,1,109.00,2018-08-02 13:30:40.686986+00,
2230,753,11347,1,104.30,2018-08-02 13:30:40.686986+00,
2231,753,11926,1,144.54,2018-08-02 13:30:40.686986+00,
2232,753,7033,1,83.00,2018-08-02 13:30:40.686986+00,
2233,754,8408,1,105.00,2018-08-02 13:30:40.686986+00,
2234,754,15449,1,55.89,2018-08-02 13:30:40.686986+00,
2235,754,17385,1,59.00,2018-08-02 13:30:40.686986+00,
2236,754,1265,1,36.92,2018-08-02 13:30:40.686986+00,
2237,755,9224,1,71.40,2018-08-02 13:30:40.686986+00,
2238,755,12420,1,36.60,2018-08-02 13:30:40.686986+00,
2239,756,10846,1,108.30,2018-08-02 13:30:40.686986+00,
2240,756,3600,1,127.80,2018-08-02 13:30:40.686986+00,
2241,756,1828,1,104.00,2018-08-02 13:30:40.686986+00,
2242,756,10756,1,33.00,2018-08-02 13:30:40.686986+00,
2243,756,8875,1,56.00,2018-08-02 13:30:40.686986+00,
2244,757,13694,1,115.37,2018-08-02 13:30:40.686986+00,
2245,757,15445,1,55.89,2018-08-02 13:30:40.686986+00,
2246,757,8363,1,37.82,2018-08-02 13:30:40.686986+00,
2247,758,1965,1,53.00,2018-08-02 13:30:40.686986+00,
2248,759,14560,1,90.09,2018-08-02 13:30:40.686986+00,
2249,759,7531,1,88.00,2018-08-02 13:30:40.686986+00,
2250,759,2839,1,77.19,2018-08-02 13:30:40.686986+00,
2251,759,16628,1,86.24,2018-08-02 13:30:40.686986+00,
2252,759,13148,1,39.00,2018-08-02 13:30:40.686986+00,
2253,760,16066,1,56.00,2018-08-02 13:30:40.686986+00,
2254,760,3674,1,121.00,2018-08-02 13:30:40.686986+00,
2255,761,7491,1,137.24,2018-08-02 13:30:40.686986+00,
2256,761,3690,1,121.00,2018-08-02 13:30:40.686986+00,
2257,761,13023,1,62.22,2018-08-02 13:30:40.686986+00,
2258,762,8628,1,68.00,2018-08-02 13:30:40.686986+00,
2259,762,16737,1,94.76,2018-08-02 13:30:40.686986+00,
2260,762,9956,1,113.03,2018-08-02 13:30:40.686986+00,
2261,762,8652,1,121.00,2018-08-02 13:30:40.686986+00,
2262,762,13084,1,47.40,2018-08-02 13:30:40.686986+00,
2263,763,3417,1,39.00,2018-08-02 13:30:40.686986+00,
2264,763,14244,1,48.00,2018-08-02 13:30:40.686986+00,
2265,764,916,1,137.00,2018-08-02 13:30:40.686986+00,
2266,764,865,1,98.15,2018-08-02 13:30:40.686986+00,
2267,764,4902,1,56.80,2018-08-02 13:30:40.686986+00,
2268,764,3324,1,68.00,2018-08-02 13:30:40.686986+00,
2269,765,15917,1,87.00,2018-08-02 13:30:40.686986+00,
2270,765,13902,1,39.00,2018-08-02 13:30:40.686986+00,
2271,765,10251,1,54.00,2018-08-02 13:30:40.686986+00,
2272,765,8552,1,68.85,2018-08-02 13:30:40.686986+00,
2273,766,8078,1,117.78,2018-08-02 13:30:40.686986+00,
2274,767,6263,1,129.00,2018-08-02 13:30:40.686986+00,
2275,767,15853,1,60.45,2018-08-02 13:30:40.686986+00,
2276,767,13701,1,115.37,2018-08-02 13:30:40.686986+00,
2277,767,11152,1,117.00,2018-08-02 13:30:40.686986+00,
2278,768,4356,1,85.32,2018-08-02 13:30:40.686986+00,
2279,769,14185,1,125.00,2018-08-02 13:30:40.686986+00,
2280,769,4605,1,65.96,2018-08-02 13:30:40.686986+00,
2281,769,12218,1,59.00,2018-08-02 13:30:40.686986+00,
2282,769,11741,1,133.00,2018-08-02 13:30:40.686986+00,
2283,769,4067,1,62.00,2018-08-02 13:30:40.686986+00,
2284,770,12855,1,128.00,2018-08-02 13:30:40.686986+00,
2285,770,11161,1,48.00,2018-08-02 13:30:40.686986+00,
2286,771,8607,1,51.00,2018-08-02 13:30:40.686986+00,
2287,771,3509,1,83.40,2018-08-02 13:30:40.686986+00,
2288,771,1805,1,113.00,2018-08-02 13:30:40.686986+00,
2289,771,3410,1,39.00,2018-08-02 13:30:40.686986+00,
2290,772,12592,1,77.42,2018-08-02 13:30:40.686986+00,
2291,772,16434,1,88.00,2018-08-02 13:30:40.686986+00,
2292,772,16737,1,94.76,2018-08-02 13:30:40.686986+00,
2293,772,3422,1,103.00,2018-08-02 13:30:40.686986+00,
2294,773,8335,1,128.00,2018-08-02 13:30:40.686986+00,
2295,774,8985,1,128.00,2018-08-02 13:30:40.686986+00,
2296,775,9829,1,92.22,2018-08-02 13:30:40.686986+00,
2297,775,16660,1,103.00,2018-08-02 13:30:40.686986+00,
2298,776,8002,1,65.36,2018-08-02 13:30:40.686986+00,
2299,776,2329,1,88.00,2018-08-02 13:30:40.686986+00,
2300,776,7229,1,38.76,2018-08-02 13:30:40.686986+00,
2301,776,4638,1,71.00,2018-08-02 13:30:40.686986+00,
2302,777,11103,1,70.80,2018-08-02 13:30:40.686986+00,
2303,778,10967,1,131.00,2018-08-02 13:30:40.686986+00,
2304,778,16553,1,61.41,2018-08-02 13:30:40.686986+00,
2305,779,5157,1,54.00,2018-08-02 13:30:40.686986+00,
2306,779,15526,1,102.00,2018-08-02 13:30:40.686986+00,
2307,779,3309,1,36.00,2018-08-02 13:30:40.686986+00,
2308,780,5711,1,78.00,2018-08-02 13:30:40.686986+00,
2309,780,1292,1,116.45,2018-08-02 13:30:40.686986+00,
2310,780,7857,1,55.38,2018-08-02 13:30:40.686986+00,
2311,780,3789,1,46.72,2018-08-02 13:30:40.686986+00,
2312,781,12335,1,94.00,2018-08-02 13:30:40.686986+00,
2313,781,14223,1,108.00,2018-08-02 13:30:40.686986+00,
2314,781,16554,1,61.41,2018-08-02 13:30:40.686986+00,
2315,781,8266,1,131.60,2018-08-02 13:30:40.686986+00,
2316,781,8256,1,116.00,2018-08-02 13:30:40.686986+00,
2317,782,6197,1,132.00,2018-08-02 13:30:40.686986+00,
2318,782,5818,1,62.64,2018-08-02 13:30:40.686986+00,
2319,782,7797,1,84.00,2018-08-02 13:30:40.686986+00,
2320,783,16227,1,55.08,2018-08-02 13:30:40.686986+00,
2321,783,6670,1,67.20,2018-08-02 13:30:40.686986+00,
2322,783,3612,1,53.82,2018-08-02 13:30:40.686986+00,
2323,783,11911,1,85.44,2018-08-02 13:30:40.686986+00,
2324,784,1185,1,41.40,2018-08-02 13:30:40.686986+00,
2325,784,12875,1,109.98,2018-08-02 13:30:40.686986+00,
2326,784,13025,1,62.22,2018-08-02 13:30:40.686986+00,
2327,784,5163,1,54.00,2018-08-02 13:30:40.686986+00,
2328,785,14252,1,48.00,2018-08-02 13:30:40.686986+00,
2329,785,10617,1,85.00,2018-08-02 13:30:40.686986+00,
2330,785,18105,1,69.00,2018-08-02 13:30:40.686986+00,
2331,785,11263,1,113.00,2018-08-02 13:30:40.686986+00,
2332,786,10404,1,114.00,2018-08-02 13:30:40.686986+00,
2333,787,11259,1,113.00,2018-08-02 13:30:40.686986+00,
2334,787,5332,1,67.20,2018-08-02 13:30:40.686986+00,
2335,787,11639,1,92.00,2018-08-02 13:30:40.686986+00,
2336,787,6380,1,53.82,2018-08-02 13:30:40.686986+00,
2337,787,3382,1,149.00,2018-08-02 13:30:40.686986+00,
2338,788,2937,1,101.70,2018-08-02 13:30:40.686986+00,
2339,788,7790,1,39.00,2018-08-02 13:30:40.686986+00,
2340,788,12384,1,79.68,2018-08-02 13:30:40.686986+00,
2341,788,13535,1,73.00,2018-08-02 13:30:40.686986+00,
2342,788,10714,1,78.60,2018-08-02 13:30:40.686986+00,
2343,789,11551,1,41.04,2018-08-02 13:30:40.686986+00,
2344,790,1537,1,87.84,2018-08-02 13:30:40.686986+00,
2345,790,13271,1,114.00,2018-08-02 13:30:40.686986+00,
2346,790,6107,1,150.00,2018-08-02 13:30:40.686986+00,
2347,790,12222,1,59.00,2018-08-02 13:30:40.686986+00,
2348,790,14805,1,74.42,2018-08-02 13:30:40.686986+00,
2349,791,17388,1,118.75,2018-08-02 13:30:40.686986+00,
2350,791,18495,1,99.00,2018-08-02 13:30:40.686986+00,
2351,791,7472,1,96.00,2018-08-02 13:30:40.686986+00,
2352,791,16064,1,56.00,2018-08-02 13:30:40.686986+00,
2353,791,13291,1,52.00,2018-08-02 13:30:40.686986+00,
2354,792,3181,1,85.80,2018-08-02 13:30:40.686986+00,
2355,792,3082,1,107.00,2018-08-02 13:30:40.686986+00,
2356,793,5166,1,54.00,2018-08-02 13:30:40.686986+00,
2357,793,12007,1,72.96,2018-08-02 13:30:40.686986+00,
2358,793,7170,1,132.30,2018-08-02 13:30:40.686986+00,
2359,793,7206,1,72.45,2018-08-02 13:30:40.686986+00,
2360,793,9589,1,99.00,2018-08-02 13:30:40.686986+00,
2361,794,9809,1,132.05,2018-08-02 13:30:40.686986+00,
2362,794,12795,1,73.20,2018-08-02 13:30:40.686986+00,
2363,794,7552,1,70.68,2018-08-02 13:30:40.686986+00,
2364,794,2143,1,81.60,2018-08-02 13:30:40.686986+00,
2365,794,6047,1,80.40,2018-08-02 13:30:40.686986+00,
2366,795,2550,1,127.00,2018-08-02 13:30:40.686986+00,
2367,796,7938,1,78.60,2018-08-02 13:30:40.686986+00,
2368,797,13819,1,81.00,2018-08-02 13:30:40.686986+00,
2369,798,13384,1,60.30,2018-08-02 13:30:40.686986+00,
2370,798,11959,1,137.00,2018-08-02 13:30:40.686986+00,
2371,798,1648,1,92.00,2018-08-02 13:30:40.686986+00,
2372,798,10154,1,67.20,2018-08-02 13:30:40.686986+00,
2373,799,4580,1,65.96,2018-08-02 13:30:40.686986+00,
2374,799,16358,1,119.97,2018-08-02 13:30:40.686986+00,
2375,799,1495,1,44.46,2018-08-02 13:30:40.686986+00,
2376,799,17838,1,111.76,2018-08-02 13:30:40.686986+00,
2377,800,6428,1,83.30,2018-08-02 13:30:40.686986+00,
2378,800,15563,1,63.24,2018-08-02 13:30:40.686986+00,
2379,801,15808,1,60.00,2018-08-02 13:30:40.686986+00,
2380,801,15760,1,137.00,2018-08-02 13:30:40.686986+00,
2381,801,10018,1,103.68,2018-08-02 13:30:40.686986+00,
2382,802,17913,1,83.70,2018-08-02 13:30:40.686986+00,
